employee_uuid,employee_id,name,department,role,office_location,work_start_time,work_end_time,allowed_devices,preferred_browser,preferred_os,vpn_probability,access_level,behavior_profile
eb6c1016-cee6-44d0-9dac-6e8345241ea6,EMP-0011,Justin Adams,Engineering,Architect,Tokyo,09:00,18:00,DEV-0020,Firefox,Linux,0.45,High,"{""working_hours"": [9, 18], ""login_hour_distribution"": {""0"": 0.02, ""1"": 0.04, ""2"": 0.04, ""3"": 0.01, ""4"": 0.05, ""5"": 0.02, ""6"": 0.03, ""7"": 0.03, ""8"": 0.29, ""9"": 0.81, ""10"": 0.95, ""11"": 0.83, ""12"": 0.84, ""13"": 0.94, ""14"": 0.86, ""15"": 0.96, ""16"": 0.93, ""17"": 0.85, ""18"": 0.2, ""19"": 0.05, ""20"": 0.01, ""21"": 0.04, ""22"": 0.03, ""23"": 0.04}, ""resource_probabilities"": {""Payroll"": 0.0, ""FinanceDB"": 0.0, ""Email"": 0.27, ""GitHub"": 0.86, ""Jira"": 0.82, ""Slack"": 0.9, ""FileServer"": 0.12, ""HRPortal"": 0.0, ""CRM"": 0.0, ""AdminConsole"": 0.0, ""Servers"": 0.0, ""VPN"": 0.16, ""Confluence"": 0.87, ""Terminal"": 0.78, ""HRMS"": 0.0, ""EmployeeRecords"": 0.0, ""ERP"": 0.0, ""Accounting"": 0.0, ""Invoices"": 0.0, ""Meetings"": 0.25, ""Analytics"": 0.0, ""CampaignDashboard"": 0.0, ""Monitoring"": 0.0, ""Firewall"": 0.0}, ""browser_probabilities"": {""Chrome"": 0.5, ""Firefox"": 0.5, ""Edge"": 0.0, ""Safari"": 0.0}, ""device_probabilities"": {""Laptop"": 1.0}, ""average_session_length"": 62.1, ""session_length_stddev"": 8, ""average_actions"": 21, ""actions_stddev"": 3, ""average_sessions_per_day"": 3, ""remote_work_probability"": 0.25}"
bef59fe6-ff23-4d5f-aced-d15d58007c02,EMP-0012,Brittney Thompson,Engineering,Architect,London,09:00,18:00,DEV-0021,Chrome,macOS,0.45,High,"{""working_hours"": [9, 18], ""login_hour_distribution"": {""0"": 0.02, ""1"": 0.01, ""2"": 0.02, ""3"": 0.01, ""4"": 0.03, ""5"": 0.04, ""6"": 0.02, ""7"": 0.02, ""8"": 0.32, ""9"": 0.93, ""10"": 0.98, ""11"": 0.89, ""12"": 0.85, ""13"": 0.82, ""14"": 0.83, ""15"": 0.84, ""16"": 0.83, ""17"": 0.8, ""18"": 0.33, ""19"": 0.02, ""20"": 0.05, ""21"": 0.03, ""22"": 0.04, ""23"": 0.02}, ""resource_probabilities"": {""Payroll"": 0.0, ""FinanceDB"": 0.0, ""Email"": 0.32, ""GitHub"": 0.82, ""Jira"": 0.92, ""Slack"": 0.84, ""FileServer"": 0.22, ""HRPortal"": 0.0, ""CRM"": 0.0, ""AdminConsole"": 0.0, ""Servers"": 0.0, ""VPN"": 0.21, ""Confluence"": 0.75, ""Terminal"": 0.71, ""HRMS"": 0.0, ""EmployeeRecords"": 0.0, ""ERP"": 0.0, ""Accounting"": 0.0, ""Invoices"": 0.0, ""Meetings"": 0.34, ""Analytics"": 0.0, ""CampaignDashboard"": 0.0, ""Monitoring"": 0.0, ""Firewall"": 0.0}, ""browser_probabilities"": {""Chrome"": 0.5, ""Firefox"": 0.1, ""Edge"": 0.0, ""Safari"": 0.4}, ""device_probabilities"": {""Desktop"": 1.0}, ""average_session_length"": 62.6, ""session_length_stddev"": 8, ""average_actions"": 7, ""actions_stddev"": 3, ""average_sessions_per_day"": 3, ""remote_work_probability"": 0.25}"
93b7a886-12f7-4c97-bde3-1a516694c343,EMP-0013,Marissa Ayala,IT,Systems Administrator,San Francisco,07:00,17:00,DEV-0022;DEV-0023,Firefox,macOS,0.6,High,"{""working_hours"": [7, 17], ""login_hour_distribution"": {""0"": 0.01, ""1"": 0.02, ""2"": 0.03, ""3"": 0.03, ""4"": 0.03, ""5"": 0.03, ""6"": 0.39, ""7"": 0.87, ""8"": 0.96, ""9"": 0.85, ""10"": 0.91, ""11"": 0.88, ""12"": 0.9, ""13"": 0.81, ""14"": 0.97, ""15"": 0.82, ""16"": 0.94, ""17"": 0.36, ""18"": 0.02, ""19"": 0.01, ""20"": 0.02, ""21"": 0.03, ""22"": 0.02, ""23"": 0.03}, ""resource_probabilities"": {""Payroll"": 0.27, ""FinanceDB"": 0.22, ""Email"": 0.11, ""GitHub"": 0.17, ""Jira"": 0.17, ""Slack"": 0.31, ""FileServer"": 0.72, ""HRPortal"": 0.16, ""CRM"": 0.17, ""AdminConsole"": 0.9, ""Servers"": 0.85, ""VPN"": 0.9, ""Confluence"": 0.15, ""Terminal"": 0.13, ""HRMS"": 0.16, ""EmployeeRecords"": 0.14, ""ERP"": 0.17, ""Accounting"": 0.14, ""Invoices"": 0.11, ""Meetings"": 0.3, ""Analytics"": 0.25, ""CampaignDashboard"": 0.31, ""Monitoring"": 0.93, ""Firewall"": 0.81}, ""browser_probabilities"": {""Chrome"": 0.5, ""Firefox"": 0.1, ""Edge"": 0.0, ""Safari"": 0.4}, ""device_probabilities"": {""Desktop"": 0.2, ""Mobile"": 0.8}, ""average_session_length"": 61.6, ""session_length_stddev"": 8, ""average_actions"": 14, ""actions_stddev"": 3, ""average_sessions_per_day"": 3, ""remote_work_probability"": 0.25}"
45b1ed25-f153-4ae8-a70a-cc5cb321bf21,EMP-0014,Jennifer Jones,Engineering,Architect,Munich,09:00,18:00,DEV-0024;DEV-0025,Firefox,Linux,0.45,High,"{""working_hours"": [9, 18], ""login_hour_distribution"": {""0"": 0.05, ""1"": 0.04, ""2"": 0.03, ""3"": 0.01, ""4"": 0.02, ""5"": 0.04, ""6"": 0.04, ""7"": 0.03, ""8"": 0.21, ""9"": 0.94, ""10"": 0.95, ""11"": 0.9, ""12"": 0.94, ""13"": 0.83, ""14"": 0.89, ""15"": 0.88, ""16"": 0.85, ""17"": 0.98, ""18"": 0.31, ""19"": 0.04, ""20"": 0.05, ""21"": 0.03, ""22"": 0.03, ""23"": 0.02}, ""resource_probabilities"": {""Payroll"": 0.0, ""FinanceDB"": 0.0, ""Email"": 0.13, ""GitHub"": 0.74, ""Jira"": 0.8, ""Slack"": 0.82, ""FileServer"": 0.27, ""HRPortal"": 0.0, ""CRM"": 0.0, ""AdminConsole"": 0.0, ""Servers"": 0.0, ""VPN"": 0.2, ""Confluence"": 0.89, ""Terminal"": 0.71, ""HRMS"": 0.0, ""EmployeeRecords"": 0.0, ""ERP"": 0.0, ""Accounting"": 0.0, ""Invoices"": 0.0, ""Meetings"": 0.12, ""Analytics"": 0.0, ""CampaignDashboard"": 0.0, ""Monitoring"": 0.0, ""Firewall"": 0.0}, ""browser_probabilities"": {""Chrome"": 0.5, ""Firefox"": 0.5, ""Edge"": 0.0, ""Safari"": 0.0}, ""device_probabilities"": {""Laptop"": 1.0}, ""average_session_length"": 37.8, ""session_length_stddev"": 8, ""average_actions"": 8, ""actions_stddev"": 3, ""average_sessions_per_day"": 3, ""remote_work_probability"": 0.25}"
dd6ac7b8-6778-443b-85c5-b37af85e06a1,EMP-0015,Karen Adams,IT,IT Director,New York,09:00,19:00,DEV-0026,Chrome,macOS,0.6,Critical,"{""working_hours"": [9, 19], ""login_hour_distribution"": {""0"": 0.01, ""1"": 0.03, ""2"": 0.03, ""3"": 0.03, ""4"": 0.03, ""5"": 0.01, ""6"": 0.02, ""7"": 0.02, ""8"": 0.27, ""9"": 0.96, ""10"": 0.89, ""11"": 0.81, ""12"": 0.91, ""13"": 0.94, ""14"": 0.93, ""15"": 0.86, ""16"": 0.8, ""17"": 0.87, ""18"": 0.84, ""19"": 0.41, ""20"": 0.01, ""21"": 0.05, ""22"": 0.04, ""23"": 0.02}, ""resource_probabilities"": {""Payroll"": 0.33, ""FinanceDB"": 0.17, ""Email"": 0.28, ""GitHub"": 0.2, ""Jira"": 0.22, ""Slack"": 0.22, ""FileServer"": 0.81, ""HRPortal"": 0.14, ""CRM"": 0.15, ""AdminConsole"": 0.85, ""Servers"": 0.89, ""VPN"": 0.73, ""Confluence"": 0.12, ""Terminal"": 0.29, ""HRMS"": 0.31, ""EmployeeRecords"": 0.18, ""ERP"": 0.3, ""Accounting"": 0.17, ""Invoices"": 0.1, ""Meetings"": 0.28, ""Analytics"": 0.31, ""CampaignDashboard"": 0.24, ""Monitoring"": 0.86, ""Firewall"": 0.92}, ""browser_probabilities"": {""Chrome"": 0.5, ""Firefox"": 0.1, ""Edge"": 0.0, ""Safari"": 0.4}, ""device_probabilities"": {""Laptop"": 1.0}, ""average_session_length"": 59.1, ""session_length_stddev"": 8, ""average_actions"": 20, ""actions_stddev"": 3, ""average_sessions_per_day"": 3, ""remote_work_probability"": 0.25}"
c34b9fbb-8d4a-45b8-951a-c8ea585a0afa,EMP-0016,Jim Wright,IT,IT Director,Tokyo,08:00,18:00,DEV-0027;DEV-0028;DEV-0029,Safari,macOS,0.6,Critical,"{""working_hours"": [8, 18], ""login_hour_distribution"": {""0"": 0.05, ""1"": 0.02, ""2"": 0.03, ""3"": 0.04, ""4"": 0.03, ""5"": 0.02, ""6"": 0.03, ""7"": 0.43, ""8"": 0.87, ""9"": 0.98, ""10"": 0.94, ""11"": 0.92, ""12"": 0.83, ""13"": 0.97, ""14"": 0.82, ""15"": 0.97, ""16"": 0.86, ""17"": 0.82, ""18"": 0.41, ""19"": 0.01, ""20"": 0.05, ""21"": 0.01, ""22"": 0.02, ""23"": 0.04}, ""resource_probabilities"": {""Payroll"": 0.34, ""FinanceDB"": 0.12, ""Email"": 0.3, ""GitHub"": 0.17, ""Jira"": 0.26, ""Slack"": 0.2, ""FileServer"": 0.72, ""HRPortal"": 0.18, ""CRM"": 0.27, ""AdminConsole"": 0.83, ""Servers"": 0.94, ""VPN"": 0.86, ""Confluence"": 0.32, ""Terminal"": 0.22, ""HRMS"": 0.24, ""EmployeeRecords"": 0.25, ""ERP"": 0.16, ""Accounting"": 0.27, ""Invoices"": 0.17, ""Meetings"": 0.16, ""Analytics"": 0.12, ""CampaignDashboard"": 0.34, ""Monitoring"": 0.89, ""Firewall"": 0.88}, ""browser_probabilities"": {""Chrome"": 0.5, ""Firefox"": 0.1, ""Edge"": 0.0, ""Safari"": 0.4}, ""device_probabilities"": {""Desktop"": 0.2222222222222222, ""Mobile"": 0.7777777777777778}, ""average_session_length"": 21.1, ""session_length_stddev"": 8, ""average_actions"": 10, ""actions_stddev"": 3, ""average_sessions_per_day"": 3, ""remote_work_probability"": 0.25}"
0769165f-e746-4cb9-8ca9-cf07b1aa0f6a,EMP-0017,Beth Ramirez,IT,Systems Administrator,London,07:00,17:00,DEV-0030;DEV-0031;DEV-0032,Chrome,Linux,0.6,High,"{""working_hours"": [7, 17], ""login_hour_distribution"": {""0"": 0.02, ""1"": 0.03, ""2"": 0.03, ""3"": 0.04, ""4"": 0.02, ""5"": 0.01, ""6"": 0.42, ""7"": 0.91, ""8"": 0.84, ""9"": 0.96, ""10"": 0.83, ""11"": 0.88, ""12"": 0.85, ""13"": 0.85, ""14"": 0.8, ""15"": 0.94, ""16"": 0.96, ""17"": 0.37, ""18"": 0.02, ""19"": 0.03, ""20"": 0.02, ""21"": 0.03, ""22"": 0.04, ""23"": 0.03}, ""resource_probabilities"": {""Payroll"": 0.16, ""FinanceDB"": 0.31, ""Email"": 0.15, ""GitHub"": 0.2, ""Jira"": 0.22, ""Slack"": 0.16, ""FileServer"": 0.84, ""HRPortal"": 0.24, ""CRM"": 0.35, ""AdminConsole"": 0.77, ""Servers"": 0.94, ""VPN"": 0.86, ""Confluence"": 0.17, ""Terminal"": 0.24, ""HRMS"": 0.27, ""EmployeeRecords"": 0.29, ""ERP"": 0.11, ""Accounting"": 0.25, ""Invoices"": 0.22, ""Meetings"": 0.33, ""Analytics"": 0.17, ""CampaignDashboard"": 0.3, ""Monitoring"": 0.85, ""Firewall"": 0.79}, ""browser_probabilities"": {""Chrome"": 0.5, ""Firefox"": 0.5, ""Edge"": 0.0, ""Safari"": 0.0}, ""device_probabilities"": {""Laptop"": 1.0}, ""average_session_length"": 80.0, ""session_length_stddev"": 8, ""average_actions"": 24, ""actions_stddev"": 3, ""average_sessions_per_day"": 3, ""remote_work_probability"": 0.25}"
b88ec318-c16d-43ed-ad81-f8bd402913ec,EMP-0018,Gary Mason,Marketing,Marketing Specialist,New York,10:00,19:00,DEV-0033;DEV-0034,Chrome,macOS,0.2,Medium,"{""working_hours"": [10, 19], ""login_hour_distribution"": {""0"": 0.03, ""1"": 0.03, ""2"": 0.04, ""3"": 0.01, ""4"": 0.02, ""5"": 0.04, ""6"": 0.02, ""7"": 0.02, ""8"": 0.03, ""9"": 0.44, ""10"": 0.9, ""11"": 0.96, ""12"": 0.95, ""13"": 0.85, ""14"": 0.95, ""15"": 0.89, ""16"": 0.95, ""17"": 0.93, ""18"": 0.86, ""19"": 0.23, ""20"": 0.05, ""21"": 0.02, ""22"": 0.05, ""23"": 0.04}, ""resource_probabilities"": {""Payroll"": 0.0, ""FinanceDB"": 0.0, ""Email"": 0.88, ""GitHub"": 0.0, ""Jira"": 0.34, ""Slack"": 0.94, ""FileServer"": 0.04, ""HRPortal"": 0.0, ""CRM"": 0.79, ""AdminConsole"": 0.0, ""Servers"": 0.0, ""VPN"": 0.3, ""Confluence"": 0.1, ""Terminal"": 0.0, ""HRMS"": 0.0, ""EmployeeRecords"": 0.0, ""ERP"": 0.0, ""Accounting"": 0.0, ""Invoices"": 0.0, ""Meetings"": 0.23, ""Analytics"": 0.81, ""CampaignDashboard"": 0.87, ""Monitoring"": 0.0, ""Firewall"": 0.0}, ""browser_probabilities"": {""Chrome"": 0.5, ""Firefox"": 0.1, ""Edge"": 0.0, ""Safari"": 0.4}, ""device_probabilities"": {""Desktop"": 0.2, ""Laptop"": 0.8}, ""average_session_length"": 84.0, ""session_length_stddev"": 8, ""average_actions"": 23, ""actions_stddev"": 3, ""average_sessions_per_day"": 3, ""remote_work_probability"": 0.25}"
f0b6f83f-a377-46f1-9289-f0ab618ae305,EMP-0019,Wendy Boyd,HR,HR Specialist,New York,10:00,19:00,DEV-0035,Chrome,Windows,0.05,Medium,"{""working_hours"": [10, 19], ""login_hour_distribution"": {""0"": 0.05, ""1"": 0.03, ""2"": 0.05, ""3"": 0.02, ""4"": 0.01, ""5"": 0.04, ""6"": 0.05, ""7"": 0.02, ""8"": 0.03, ""9"": 0.23, ""10"": 0.97, ""11"": 0.85, ""12"": 0.89, ""13"": 0.82, ""14"": 0.96, ""15"": 0.82, ""16"": 0.88, ""17"": 0.92, ""18"": 0.93, ""19"": 0.44, ""20"": 0.03, ""21"": 0.04, ""22"": 0.02, ""23"": 0.03}, ""resource_probabilities"": {""Payroll"": 0.72, ""FinanceDB"": 0.0, ""Email"": 0.82, ""GitHub"": 0.0, ""Jira"": 0.03, ""Slack"": 0.34, ""FileServer"": 0.11, ""HRPortal"": 0.19, ""CRM"": 0.0, ""AdminConsole"": 0.0, ""Servers"": 0.0, ""VPN"": 0.21, ""Confluence"": 0.34, ""Terminal"": 0.0, ""HRMS"": 0.91, ""EmployeeRecords"": 0.72, ""ERP"": 0.0, ""Accounting"": 0.0, ""Invoices"": 0.0, ""Meetings"": 0.27, ""Analytics"": 0.0, ""CampaignDashboard"": 0.0, ""Monitoring"": 0.0, ""Firewall"": 0.0}, ""browser_probabilities"": {""Chrome"": 0.6, ""Firefox"": 0.15, ""Edge"": 0.25, ""Safari"": 0.0}, ""device_probabilities"": {""Laptop"": 1.0}, ""average_session_length"": 69.9, ""session_length_stddev"": 8, ""average_actions"": 25, ""actions_stddev"": 3, ""average_sessions_per_day"": 3, ""remote_work_probability"": 0.25}"
46a02a9b-65ec-4acd-8f80-35f55bd20c98,EMP-0020,Edward Baker,HR,Recruiter,New York,09:00,18:00,DEV-0036,Chrome,Windows,0.05,Low,"{""working_hours"": [9, 18], ""login_hour_distribution"": {""0"": 0.04, ""1"": 0.05, ""2"": 0.01, ""3"": 0.02, ""4"": 0.05, ""5"": 0.04, ""6"": 0.02, ""7"": 0.04, ""8"": 0.34, ""9"": 0.91, ""10"": 0.95, ""11"": 0.84, ""12"": 0.94, ""13"": 0.94, ""14"": 0.91, ""15"": 0.85, ""16"": 0.98, ""17"": 0.98, ""18"": 0.34, ""19"": 0.04, ""20"": 0.01, ""21"": 0.04, ""22"": 0.02, ""23"": 0.02}, ""resource_probabilities"": {""Payroll"": 0.9, ""FinanceDB"": 0.0, ""Email"": 0.85, ""GitHub"": 0.0, ""Jira"": 0.01, ""Slack"": 0.17, ""FileServer"": 0.13, ""HRPortal"": 0.21, ""CRM"": 0.0, ""AdminConsole"": 0.0, ""Servers"": 0.0, ""VPN"": 0.13, ""Confluence"": 0.12, ""Terminal"": 0.0, ""HRMS"": 0.81, ""EmployeeRecords"": 0.79, ""ERP"": 0.0, ""Accounting"": 0.0, ""Invoices"": 0.0, ""Meetings"": 0.25, ""Analytics"": 0.0, ""CampaignDashboard"": 0.0, ""Monitoring"": 0.0, ""Firewall"": 0.0}, ""browser_probabilities"": {""Chrome"": 0.6, ""Firefox"": 0.15, ""Edge"": 0.25, ""Safari"": 0.0}, ""device_probabilities"": {""Laptop"": 1.0}, ""average_session_length"": 59.7, ""session_length_stddev"": 8, ""average_actions"": 12, ""actions_stddev"": 3, ""average_sessions_per_day"": 3, ""remote_work_probability"": 0.25}"
ba2c98ce-0b19-488e-9d77-a45ef206c269,EMP-0021,Amy Montoya,IT,IT Director,London,08:00,18:00,DEV-0037,Chrome,Windows,0.6,Critical,"{""working_hours"": [8, 18], ""login_hour_distribution"": {""0"": 0.05, ""1"": 0.04, ""2"": 0.03, ""3"": 0.01, ""4"": 0.04, ""5"": 0.03, ""6"": 0.05, ""7"": 0.28, ""8"": 0.83, ""9"": 0.82, ""10"": 0.91, ""11"": 0.91, ""12"": 0.93, ""13"": 0.87, ""14"": 0.91, ""15"": 0.85, ""16"": 0.89, ""17"": 0.88, ""18"": 0.4, ""19"": 0.01, ""20"": 0.04, ""21"": 0.05, ""22"": 0.03, ""23"": 0.04}, ""resource_probabilities"": {""Payroll"": 0.21, ""FinanceDB"": 0.32, ""Email"": 0.2, ""GitHub"": 0.31, ""Jira"": 0.2, ""Slack"": 0.28, ""FileServer"": 0.78, ""HRPortal"": 0.18, ""CRM"": 0.16, ""AdminConsole"": 0.94, ""Servers"": 0.87, ""VPN"": 0.82, ""Confluence"": 0.12, ""Terminal"": 0.12, ""HRMS"": 0.21, ""EmployeeRecords"": 0.29, ""ERP"": 0.19, ""Accounting"": 0.13, ""Invoices"": 0.11, ""Meetings"": 0.34, ""Analytics"": 0.24, ""CampaignDashboard"": 0.27, ""Monitoring"": 0.8, ""Firewall"": 0.92}, ""browser_probabilities"": {""Chrome"": 0.6, ""Firefox"": 0.15, ""Edge"": 0.25, ""Safari"": 0.0}, ""device_probabilities"": {""Desktop"": 1.0}, ""average_session_length"": 113.5, ""session_length_stddev"": 8, ""average_actions"": 18, ""actions_stddev"": 3, ""average_sessions_per_day"": 3, ""remote_work_probability"": 0.25}"
0d2b91ef-b897-4ec5-aa74-bb18de3b496f,EMP-0022,Ronald Simpson,Sales,Sales Manager,Munich,08:00,17:00,DEV-0038;DEV-0039,Chrome,Windows,0.7,High,"{""working_hours"": [8, 17], ""login_hour_distribution"": {""0"": 0.02, ""1"": 0.04, ""2"": 0.02, ""3"": 0.01, ""4"": 0.04, ""5"": 0.02, ""6"": 0.04, ""7"": 0.34, ""8"": 0.95, ""9"": 0.95, ""10"": 0.98, ""11"": 0.95, ""12"": 0.91, ""13"": 0.92, ""14"": 0.8, ""15"": 0.97, ""16"": 0.95, ""17"": 0.27, ""18"": 0.02, ""19"": 0.04, ""20"": 0.02, ""21"": 0.02, ""22"": 0.01, ""23"": 0.04}, ""resource_probabilities"": {""Payroll"": 0.0, ""FinanceDB"": 0.0, ""Email"": 0.84, ""GitHub"": 0.0, ""Jira"": 0.2, ""Slack"": 0.74, ""FileServer"": 0.0, ""HRPortal"": 0.0, ""CRM"": 0.86, ""AdminConsole"": 0.0, ""Servers"": 0.0, ""VPN"": 0.11, ""Confluence"": 0.29, ""Terminal"": 0.0, ""HRMS"": 0.0, ""EmployeeRecords"": 0.0, ""ERP"": 0.0, ""Accounting"": 0.0, ""Invoices"": 0.0, ""Meetings"": 0.75, ""Analytics"": 0.2, ""CampaignDashboard"": 0.0, ""Monitoring"": 0.0, ""Firewall"": 0.0}, ""browser_probabilities"": {""Chrome"": 0.6, ""Firefox"": 0.15, ""Edge"": 0.25, ""Safari"": 0.0}, ""device_probabilities"": {""Laptop"": 0.7, ""Mobile"": 0.30000000000000004}, ""average_session_length"": 47.5, ""session_length_stddev"": 8, ""average_actions"": 16, ""actions_stddev"": 3, ""average_sessions_per_day"": 3, ""remote_work_probability"": 0.25}"
c6deb2f0-530a-41c7-b8ba-83684fc77768,EMP-0023,Carrie Berg,Engineering,Architect,Munich,08:00,17:00,DEV-0040;DEV-0041;DEV-0042,Chrome,Windows,0.45,High,"{""working_hours"": [8, 17], ""login_hour_distribution"": {""0"": 0.04, ""1"": 0.01, ""2"": 0.01, ""3"": 0.03, ""4"": 0.03, ""5"": 0.03, ""6"": 0.03, ""7"": 0.25, ""8"": 0.89, ""9"": 0.86, ""10"": 0.82, ""11"": 0.92, ""12"": 0.91, ""13"": 0.89, ""14"": 0.86, ""15"": 0.84, ""16"": 0.98, ""17"": 0.21, ""18"": 0.02, ""19"": 0.05, ""20"": 0.04, ""21"": 0.04, ""22"": 0.02, ""23"": 0.01}, ""resource_probabilities"": {""Payroll"": 0.0, ""FinanceDB"": 0.0, ""Email"": 0.22, ""GitHub"": 0.81, ""Jira"": 0.73, ""Slack"": 0.83, ""FileServer"": 0.16, ""HRPortal"": 0.0, ""CRM"": 0.0, ""AdminConsole"": 0.0, ""Servers"": 0.0, ""VPN"": 0.24, ""Confluence"": 0.87, ""Terminal"": 0.79, ""HRMS"": 0.0, ""EmployeeRecords"": 0.0, ""ERP"": 0.0, ""Accounting"": 0.0, ""Invoices"": 0.0, ""Meetings"": 0.2, ""Analytics"": 0.0, ""CampaignDashboard"": 0.0, ""Monitoring"": 0.0, ""Firewall"": 0.0}, ""browser_probabilities"": {""Chrome"": 0.6, ""Firefox"": 0.15, ""Edge"": 0.25, ""Safari"": 0.0}, ""device_probabilities"": {""Desktop"": 0.2, ""Mobile"": 0.1, ""Laptop"": 0.7000000000000001}, ""average_session_length"": 91.6, ""session_length_stddev"": 8, ""average_actions"": 18, ""actions_stddev"": 3, ""average_sessions_per_day"": 3, ""remote_work_probability"": 0.25}"
13eecdc6-ebd1-4d2c-b5b2-745504cc3ede,EMP-0024,Cheryl Christian,Sales,Sales Manager,Munich,08:00,17:00,DEV-0043;DEV-0044,Edge,Windows,0.7,High,"{""working_hours"": [8, 17], ""login_hour_distribution"": {""0"": 0.03, ""1"": 0.01, ""2"": 0.01, ""3"": 0.02, ""4"": 0.04, ""5"": 0.03, ""6"": 0.04, ""7"": 0.43, ""8"": 0.82, ""9"": 0.95, ""10"": 0.84, ""11"": 0.91, ""12"": 0.89, ""13"": 0.87, ""14"": 0.86, ""15"": 0.86, ""16"": 0.86, ""17"": 0.24, ""18"": 0.03, ""19"": 0.01, ""20"": 0.03, ""21"": 0.05, ""22"": 0.02, ""23"": 0.04}, ""resource_probabilities"": {""Payroll"": 0.0, ""FinanceDB"": 0.0, ""Email"": 0.9, ""GitHub"": 0.0, ""Jira"": 0.3, ""Slack"": 0.76, ""FileServer"": 0.0, ""HRPortal"": 0.0, ""CRM"": 0.74, ""AdminConsole"": 0.0, ""Servers"": 0.0, ""VPN"": 0.15, ""Confluence"": 0.25, ""Terminal"": 0.0, ""HRMS"": 0.0, ""EmployeeRecords"": 0.0, ""ERP"": 0.0, ""Accounting"": 0.0, ""Invoices"": 0.0, ""Meetings"": 0.89, ""Analytics"": 0.26, ""CampaignDashboard"": 0.0, ""Monitoring"": 0.0, ""Firewall"": 0.0}, ""browser_probabilities"": {""Chrome"": 0.6, ""Firefox"": 0.15, ""Edge"": 0.25, ""Safari"": 0.0}, ""device_probabilities"": {""Laptop"": 0.7, ""Mobile"": 0.30000000000000004}, ""average_session_length"": 29.5, ""session_length_stddev"": 8, ""average_actions"": 29, ""actions_stddev"": 3, ""average_sessions_per_day"": 3, ""remote_work_probability"": 0.25}"
c1235c91-76c5-40dc-be7e-7419a0c14035,EMP-0025,Jeffery Clark,Sales,Sales Director,Munich,09:00,18:00,DEV-0045;DEV-0046,Edge,Windows,0.7,Critical,"{""working_hours"": [9, 18], ""login_hour_distribution"": {""0"": 0.04, ""1"": 0.04, ""2"": 0.02, ""3"": 0.01, ""4"": 0.03, ""5"": 0.02, ""6"": 0.02, ""7"": 0.01, ""8"": 0.33, ""9"": 0.86, ""10"": 0.88, ""11"": 0.81, ""12"": 0.95, ""13"": 0.81, ""14"": 0.96, ""15"": 0.95, ""16"": 0.91, ""17"": 0.89, ""18"": 0.32, ""19"": 0.03, ""20"": 0.04, ""21"": 0.05, ""22"": 0.03, ""23"": 0.04}, ""resource_probabilities"": {""Payroll"": 0.0, ""FinanceDB"": 0.0, ""Email"": 0.86, ""GitHub"": 0.0, ""Jira"": 0.18, ""Slack"": 0.82, ""FileServer"": 0.0, ""HRPortal"": 0.0, ""CRM"": 0.74, ""AdminConsole"": 0.0, ""Servers"": 0.0, ""VPN"": 0.12, ""Confluence"": 0.13, ""Terminal"": 0.0, ""HRMS"": 0.0, ""EmployeeRecords"": 0.0, ""ERP"": 0.0, ""Accounting"": 0.0, ""Invoices"": 0.0, ""Meetings"": 0.92, ""Analytics"": 0.19, ""CampaignDashboard"": 0.0, ""Monitoring"": 0.0, ""Firewall"": 0.0}, ""browser_probabilities"": {""Chrome"": 0.6, ""Firefox"": 0.15, ""Edge"": 0.25, ""Safari"": 0.0}, ""device_probabilities"": {""Laptop"": 0.7, ""Mobile"": 0.30000000000000004}, ""average_session_length"": 88.6, ""session_length_stddev"": 8, ""average_actions"": 21, ""actions_stddev"": 3, ""average_sessions_per_day"": 3, ""remote_work_probability"": 0.25}"
